   -0.260780934051437E+04    0.646448133644414E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164671216632901E+01    0.191500000000000E+02   -0.260780934051437E+04
   -0.260606010349142E+04    0.122672704927906E+00    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164698310115088E+01    0.191500000000000E+02   -0.260606010349142E+04
   -0.260921382761113E+04    0.934511574894150E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164608163635021E+01    0.191500000000000E+02   -0.260921382761113E+04
   -0.262111908228448E+04    0.898952907250748E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164711519665974E+01    0.191500000000000E+02   -0.262111908228448E+04
   -0.261378985829145E+04    0.754159348487792E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164755120569602E+01    0.191500000000000E+02   -0.261378985829145E+04
   -0.261603426934112E+04    0.537207014017821E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164800666535052E+01    0.191500000000000E+02   -0.261603426934112E+04
   -0.262087940068661E+04    0.572786472736099E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164732249487970E+01    0.191500000000000E+02   -0.262087940068661E+04
   -0.262227747891681E+04    0.831353413580390E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164682902167915E+01    0.191500000000000E+02   -0.262227747891681E+04
   -0.260665180466040E+04    0.946408260615134E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164675978592426E+01    0.191500000000000E+02   -0.260665180466040E+04
   -0.260739650361351E+04    0.797653814146827E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164631534155080E+01    0.191500000000000E+02   -0.260739650361351E+04
   -0.261774459237557E+04    0.530747656387922E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164662191609189E+01    0.191500000000000E+02   -0.261774459237557E+04
   -0.261663283496121E+04    0.462635199435815E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164710588331836E+01    0.191500000000000E+02   -0.261663283496121E+04
   -0.260979271613744E+04    0.557582971341882E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164786271233370E+01    0.191500000000000E+02   -0.260979271613744E+04
   -0.260393527813414E+04    0.742584775421762E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164672431556310E+01    0.191500000000000E+02   -0.260393527813414E+04
   -0.260727512422758E+04    0.830217140792732E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164716080089149E+01    0.191500000000000E+02   -0.260727512422758E+04
   -0.260183785869716E+04    0.923304269478879E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164637013678791E+01    0.191500000000000E+02   -0.260183785869716E+04
   -0.262306472494742E+04    0.683958647315099E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164664056069262E+01    0.191500000000000E+02   -0.262306472494742E+04
   -0.262731629227019E+04    0.469651526614734E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164583687704127E+01    0.191500000000000E+02   -0.262731629227019E+04
   -0.262300411029940E+04    0.520534333153169E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164698931672239E+01    0.191500000000000E+02   -0.262300411029940E+04
   -0.261137039261096E+04    0.804607398280319E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164750297781863E+01    0.191500000000000E+02   -0.261137039261096E+04
   -0.262333580995499E+04    0.741174600681750E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164735533807394E+01    0.191500000000000E+02   -0.262333580995499E+04
   -0.261374838326997E+04    0.694100300073965E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164707228380704E+01    0.191500000000000E+02   -0.261374838326997E+04
   -0.262303006982297E+04    0.517094513462771E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164713507080329E+01    0.191500000000000E+02   -0.262303006982297E+04
   -0.261900141242426E+04    0.731867057035537E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164727771145328E+01    0.191500000000000E+02   -0.261900141242426E+04
   -0.260852630887700E+04    0.981676311251099E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164688365422436E+01    0.191500000000000E+02   -0.260852630887700E+04
   -0.262289745432031E+04    0.739148869209716E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164668711042969E+01    0.191500000000000E+02   -0.262289745432031E+04
   -0.262344455559161E+04    0.745083589951898E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164664114704008E+01    0.191500000000000E+02   -0.262344455559161E+04
   -0.260840786885705E+04    0.120566628510423E+00    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164653315028654E+01    0.191500000000000E+02   -0.260840786885705E+04
   -0.260276417233191E+04    0.759580504300990E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164691082612572E+01    0.191500000000000E+02   -0.260276417233191E+04
   -0.262298553374214E+04    0.503572693905428E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164744267942301E+01    0.191500000000000E+02   -0.262298553374214E+04
   -0.261240172653226E+04    0.538999010682606E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164711698374557E+01    0.191500000000000E+02   -0.261240172653226E+04
   -0.262354091216980E+04    0.105492231006057E+00    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164741043456924E+01    0.191500000000000E+02   -0.262354091216980E+04
   -0.263746847476333E+04    0.662300464342068E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164704732221266E+01    0.191500000000000E+02   -0.263746847476333E+04
   -0.261228697398274E+04    0.565305390211885E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164696019738510E+01    0.191500000000000E+02   -0.261228697398274E+04
   -0.261875340011921E+04    0.644468111742360E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164735643890676E+01    0.191500000000000E+02   -0.261875340011921E+04
   -0.261167668616140E+04    0.571430580515628E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164785137723368E+01    0.191500000000000E+02   -0.261167668616140E+04
   -0.260707712316161E+04    0.653902560530139E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164622540924583E+01    0.191500000000000E+02   -0.260707712316161E+04
   -0.260010415081610E+04    0.618555061264415E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164777057091417E+01    0.191500000000000E+02   -0.260010415081610E+04
   -0.261342307559673E+04    0.758715568620481E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164768066404249E+01    0.191500000000000E+02   -0.261342307559673E+04
   -0.259474823206033E+04    0.923278076474333E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164769644711201E+01    0.191500000000000E+02   -0.259474823206033E+04
   -0.260550565249858E+04    0.118390612790757E+00    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164697563503341E+01    0.191500000000000E+02   -0.260550565249858E+04
   -0.263409779620592E+04    0.784287684072154E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164679796175651E+01    0.191500000000000E+02   -0.263409779620592E+04
   -0.260170724248348E+04    0.879044115572420E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164741792610599E+01    0.191500000000000E+02   -0.260170724248348E+04
   -0.259417445109903E+04    0.835959904777520E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164690499602477E+01    0.191500000000000E+02   -0.259417445109903E+04
   -0.260030424668957E+04    0.112427983639027E+00    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164684588372199E+01    0.191500000000000E+02   -0.260030424668957E+04
   -0.263065389305427E+04    0.764034207475520E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164692029947969E+01    0.191500000000000E+02   -0.263065389305427E+04
   -0.259788546830701E+04    0.712368108237716E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164697838852269E+01    0.191500000000000E+02   -0.259788546830701E+04
   -0.259234887634006E+04    0.890778814846831E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164721934320920E+01    0.191500000000000E+02   -0.259234887634006E+04
   -0.259739439180767E+04    0.540798256571124E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164748843147799E+01    0.191500000000000E+02   -0.259739439180767E+04
   -0.261595805508600E+04    0.864573231365721E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164792073343536E+01    0.191500000000000E+02   -0.261595805508600E+04
   -0.260688222818285E+04    0.585711787205864E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164648317812547E+01    0.191500000000000E+02   -0.260688222818285E+04
   -0.260230572113954E+04    0.819530212853152E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164699922514406E+01    0.191500000000000E+02   -0.260230572113954E+04
   -0.259923314560551E+04    0.938522000426132E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164654703206905E+01    0.191500000000000E+02   -0.259923314560551E+04
   -0.261056940531328E+04    0.684680841898015E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164815685805513E+01    0.191500000000000E+02   -0.261056940531328E+04
   -0.260887045014295E+04    0.791834251378020E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164757921451674E+01    0.191500000000000E+02   -0.260887045014295E+04
   -0.261126369936835E+04    0.489978690036190E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164648258196321E+01    0.191500000000000E+02   -0.261126369936835E+04
   -0.261170256768964E+04    0.678305134232318E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164715991009688E+01    0.191500000000000E+02   -0.261170256768964E+04
   -0.262454626071325E+04    0.597647977186644E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164726457891593E+01    0.191500000000000E+02   -0.262454626071325E+04
   -0.262329913207957E+04    0.579335992967760E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164711077643724E+01    0.191500000000000E+02   -0.262329913207957E+04
   -0.261059709031621E+04    0.838992408983581E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164714197268881E+01    0.191500000000000E+02   -0.261059709031621E+04
   -0.260482840234199E+04    0.716266122985217E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164726294405545E+01    0.191500000000000E+02   -0.260482840234199E+04
   -0.260264901925469E+04    0.937784662030289E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164769860891059E+01    0.191500000000000E+02   -0.260264901925469E+04
   -0.261318036292489E+04    0.626725517702754E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164720768996036E+01    0.191500000000000E+02   -0.261318036292489E+04
   -0.260617698151410E+04    0.111055296162409E+00    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164743708999463E+01    0.191500000000000E+02   -0.260617698151410E+04
   -0.262115270258739E+04    0.558091627079610E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164727805094620E+01    0.191500000000000E+02   -0.262115270258739E+04
   -0.261833346532854E+04    0.539015128106858E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164753299760494E+01    0.191500000000000E+02   -0.261833346532854E+04
   -0.261685103558944E+04    0.961803194238360E-01    0.100000000000000E+01    0.100000000000000E+01   -0.300000000000000E+01    0.164717483098163E+01    0.191500000000000E+02   -0.261685103558944E+04
