    34    0.36262E+03    0.26760E-01    0.25010E-01   -0.12021E+01
    35    0.35995E+03    0.28089E-01    0.26166E-01   -0.12641E+01
    36    0.35718E+03    0.29438E-01    0.27324E-01   -0.13264E+01
    37    0.35429E+03    0.30807E-01    0.28487E-01   -0.13886E+01
    38    0.35130E+03    0.32196E-01    0.29656E-01   -0.14505E+01
    39    0.34819E+03    0.33600E-01    0.30829E-01   -0.15122E+01
    40    0.34498E+03    0.35017E-01    0.32002E-01   -0.15735E+01
    41    0.34167E+03    0.36442E-01    0.33172E-01   -0.16345E+01
    42    0.33827E+03    0.37874E-01    0.34336E-01   -0.16951E+01
    43    0.33477E+03    0.39313E-01    0.35494E-01   -0.17551E+01
    44    0.33118E+03    0.40758E-01    0.36645E-01   -0.18145E+01
    45    0.32750E+03    0.42210E-01    0.37789E-01   -0.18730E+01
    46    0.32375E+03    0.43668E-01    0.38923E-01   -0.19307E+01
    47    0.31992E+03    0.45129E-01    0.40047E-01   -0.19874E+01
    48    0.31601E+03    0.46594E-01    0.41159E-01   -0.20430E+01
    49    0.31204E+03    0.48059E-01    0.42257E-01   -0.20974E+01
    50    0.30801E+03    0.49524E-01    0.43341E-01   -0.21504E+01
    51    0.30392E+03    0.50988E-01    0.44408E-01   -0.22020E+01
    52    0.29977E+03    0.52447E-01    0.45457E-01   -0.22522E+01
    53    0.29558E+03    0.53902E-01    0.46489E-01   -0.23008E+01
    54    0.29133E+03    0.55349E-01    0.47501E-01   -0.23479E+01
    55    0.28704E+03    0.56788E-01    0.48493E-01   -0.23933E+01
    56    0.28272E+03    0.58218E-01    0.49465E-01   -0.24371E+01
    57    0.27835E+03    0.59636E-01    0.50415E-01   -0.24792E+01
    58    0.27396E+03    0.61044E-01    0.51342E-01   -0.25195E+01
    59    0.26953E+03    0.62441E-01    0.52245E-01   -0.25578E+01
    60    0.26507E+03    0.63825E-01    0.53123E-01   -0.25943E+01
    61    0.26058E+03    0.65197E-01    0.53975E-01   -0.26287E+01
    62    0.25607E+03    0.66555E-01    0.54800E-01   -0.26611E+01
    63    0.25155E+03    0.67898E-01    0.55599E-01   -0.26915E+01
    64    0.24701E+03    0.69225E-01    0.56369E-01   -0.27199E+01
    65    0.24246E+03    0.70533E-01    0.57112E-01   -0.27465E+01
    66    0.23791E+03    0.71823E-01    0.57827E-01   -0.27711E+01
    67    0.23337E+03    0.73091E-01    0.58512E-01   -0.27938E+01
    68    0.22882E+03    0.74337E-01    0.59167E-01   -0.28144E+01
    69    0.22427E+03    0.75558E-01    0.59793E-01   -0.28327E+01
    70    0.21973E+03    0.76754E-01    0.60387E-01   -0.28489E+01
    71    0.21520E+03    0.77922E-01    0.60949E-01   -0.28626E+01
    72    0.21067E+03    0.79065E-01    0.61480E-01   -0.28742E+01
    73    0.20616E+03    0.80182E-01    0.61980E-01   -0.28837E+01
    74    0.20166E+03    0.81275E-01    0.62448E-01   -0.28912E+01
    75    0.19719E+03    0.82346E-01    0.62884E-01   -0.28970E+01
    76    0.19274E+03    0.83394E-01    0.63289E-01   -0.29011E+01
    77    0.18832E+03    0.84418E-01    0.63663E-01   -0.29034E+01
    78    0.18392E+03    0.85414E-01    0.64005E-01   -0.29038E+01
    79    0.17956E+03    0.86377E-01    0.64315E-01   -0.29022E+01
    80    0.17522E+03    0.87305E-01    0.64593E-01   -0.28985E+01
    81    0.17092E+03    0.88195E-01    0.64839E-01   -0.28926E+01
    82    0.16665E+03    0.89047E-01    0.65053E-01   -0.28845E+01
    83    0.16242E+03    0.89863E-01    0.65235E-01   -0.28744E+01
    84    0.15822E+03    0.90644E-01    0.65384E-01   -0.28625E+01
    85    0.15408E+03    0.91390E-01    0.65502E-01   -0.28488E+01
    86    0.14997E+03    0.92104E-01    0.65588E-01   -0.28335E+01
    87    0.14592E+03    0.92785E-01    0.65643E-01   -0.28166E+01
    88    0.14191E+03    0.93430E-01    0.65666E-01   -0.27982E+01
    89    0.13795E+03    0.94039E-01    0.65658E-01   -0.27781E+01
    90    0.13405E+03    0.94611E-01    0.65619E-01   -0.27565E+01
    91    0.13020E+03    0.95144E-01    0.65549E-01   -0.27334E+01
    92    0.12640E+03    0.95638E-01    0.65449E-01   -0.27087E+01
    93    0.12266E+03    0.96094E-01    0.65319E-01   -0.26826E+01
    94    0.11897E+03    0.96512E-01    0.65161E-01   -0.26551E+01
    95    0.11534E+03    0.96891E-01    0.64974E-01   -0.26263E+01
    96    0.11177E+03    0.97233E-01    0.64759E-01   -0.25962E+01
    97    0.10825E+03    0.97536E-01    0.64518E-01   -0.25649E+01
    98    0.10479E+03    0.97802E-01    0.64250E-01   -0.25324E+01
    99    0.10139E+03    0.98030E-01    0.63956E-01   -0.24987E+01
   100    0.98056E+02    0.98221E-01    0.63637E-01   -0.24640E+01
   101    0.94778E+02    0.98375E-01    0.63294E-01   -0.24283E+01
   102    0.91561E+02    0.98491E-01    0.62927E-01   -0.23916E+01
   103    0.88406E+02    0.98571E-01    0.62536E-01   -0.23541E+01
   104    0.85314E+02    0.98614E-01    0.62123E-01   -0.23156E+01
   105    0.82285E+02    0.98620E-01    0.61688E-01   -0.22764E+01
   106    0.79321E+02    0.98590E-01    0.61231E-01   -0.22365E+01
   107    0.76421E+02    0.98524E-01    0.60754E-01   -0.21958E+01
   108    0.73587E+02    0.98421E-01    0.60256E-01   -0.21546E+01
   109    0.70819E+02    0.98283E-01    0.59739E-01   -0.21127E+01
   110    0.68119E+02    0.98109E-01    0.59203E-01   -0.20704E+01
   111    0.65486E+02    0.97899E-01    0.58649E-01   -0.20275E+01
   112    0.62920E+02    0.97654E-01    0.58077E-01   -0.19843E+01
   113    0.60420E+02    0.97374E-01    0.57489E-01   -0.19406E+01
   114    0.57987E+02    0.97060E-01    0.56885E-01   -0.18966E+01
   115    0.55620E+02    0.96712E-01    0.56266E-01   -0.18524E+01
   116    0.53317E+02    0.96331E-01    0.55632E-01   -0.18078E+01
   117    0.51079E+02    0.95917E-01    0.54985E-01   -0.17631E+01
   118    0.48905E+02    0.95470E-01    0.54326E-01   -0.17182E+01
   119    0.46793E+02    0.94992E-01    0.53655E-01   -0.16731E+01
   120    0.44745E+02    0.94482E-01    0.52972E-01   -0.16280E+01
   121    0.42759E+02    0.93942E-01    0.52280E-01   -0.15828E+01
   122    0.40834E+02    0.93371E-01    0.51578E-01   -0.15376E+01
   123    0.38970E+02    0.92770E-01    0.50868E-01   -0.14925E+01
   124    0.37167E+02    0.92139E-01    0.50149E-01   -0.14474E+01
   125    0.35424E+02    0.91479E-01    0.49424E-01   -0.14025E+01
   126    0.33740E+02    0.90791E-01    0.48693E-01   -0.13577E+01
   127    0.32115E+02    0.90075E-01    0.47956E-01   -0.13131E+01
   128    0.30548E+02    0.89330E-01    0.47215E-01   -0.12688E+01
   129    0.29039E+02    0.88559E-01    0.46470E-01   -0.12248E+01
   130    0.27586E+02    0.87761E-01    0.45722E-01   -0.11811E+01
   131    0.26190E+02    0.86937E-01    0.44972E-01   -0.11378E+01
   132    0.24850E+02    0.86088E-01    0.44220E-01   -0.10949E+01
   133    0.23564E+02    0.85214E-01    0.43468E-01   -0.10524E+01
   134    0.22331E+02    0.84318E-01    0.42715E-01   -0.10104E+01
   135    0.21150E+02    0.83400E-01    0.41962E-01   -0.96885E+00
   136    0.20021E+02    0.82461E-01    0.41211E-01   -0.92781E+00
   137    0.18941E+02    0.81502E-01    0.40460E-01   -0.88729E+00
   138    0.17911E+02    0.80525E-01    0.39712E-01   -0.84732E+00
   139    0.16928E+02    0.79530E-01    0.38966E-01   -0.80794E+00
   140    0.15991E+02    0.78519E-01    0.38223E-01   -0.76915E+00
   141    0.15101E+02    0.77493E-01    0.37485E-01   -0.73099E+00
   142    0.14255E+02    0.76452E-01    0.36750E-01   -0.69349E+00
   143    0.13452E+02    0.75398E-01    0.36021E-01   -0.65666E+00
   144    0.12692E+02    0.74332E-01    0.35297E-01   -0.62053E+00
   145    0.11973E+02    0.73255E-01    0.34579E-01   -0.58513E+00
   146    0.11295E+02    0.72169E-01    0.33868E-01   -0.55048E+00
   147    0.10655E+02    0.71073E-01    0.33164E-01   -0.51661E+00
   148    0.10053E+02    0.69970E-01    0.32468E-01   -0.48354E+00
   149    0.94886E+01    0.68860E-01    0.31780E-01   -0.45130E+00
   150    0.89598E+01    0.67745E-01    0.31102E-01   -0.41991E+00
   151    0.84657E+01    0.66625E-01    0.30433E-01   -0.38940E+00
   152    0.80053E+01    0.65502E-01    0.29774E-01   -0.35975E+00
   153    0.75777E+01    0.64376E-01    0.29125E-01   -0.33098E+00
   154    0.71818E+01    0.63247E-01    0.28487E-01   -0.30308E+00
   155    0.68165E+01    0.62117E-01    0.27859E-01   -0.27605E+00
   156    0.64810E+01    0.60987E-01    0.27241E-01   -0.24988E+00
   157    0.61741E+01    0.59857E-01    0.26634E-01   -0.22458E+00
   158    0.58949E+01    0.58727E-01    0.26039E-01   -0.20013E+00
   159    0.56423E+01    0.57600E-01    0.25455E-01   -0.17655E+00
   160    0.54153E+01    0.56475E-01    0.24882E-01   -0.15381E+00
   161    0.52130E+01    0.55353E-01    0.24320E-01   -0.13194E+00
   162    0.50343E+01    0.54234E-01    0.23771E-01   -0.11091E+00
   163    0.48781E+01    0.53121E-01    0.23234E-01   -0.90728E-01
   164    0.47436E+01    0.52013E-01    0.22709E-01   -0.71394E-01
   165    0.46296E+01    0.50911E-01    0.22196E-01   -0.52904E-01
   166    0.45351E+01    0.49816E-01    0.21696E-01   -0.35254E-01
   167    0.44592E+01    0.48729E-01    0.21209E-01   -0.18444E-01
   168    0.44008E+01    0.47651E-01    0.20735E-01   -0.24699E-02
   169    0.43589E+01    0.46581E-01    0.20274E-01    0.12670E-01
   170    0.43325E+01    0.45522E-01    0.19826E-01    0.26979E-01
   171    0.43206E+01    0.44473E-01    0.19393E-01    0.40458E-01
   172    0.43222E+01    0.43436E-01    0.18973E-01    0.53111E-01
   173    0.43363E+01    0.42411E-01    0.18567E-01    0.64940E-01
   174    0.43617E+01    0.41400E-01    0.18175E-01    0.75946E-01
   175    0.43977E+01    0.40402E-01    0.17798E-01    0.86133E-01
   176    0.44431E+01    0.39418E-01    0.17435E-01    0.95506E-01
   177    0.44973E+01    0.38449E-01    0.17087E-01    0.10409E+00
   178    0.45597E+01    0.37496E-01    0.16753E-01    0.11189E+00
   179    0.46298E+01    0.36559E-01    0.16432E-01    0.11895E+00
   180    0.47069E+01    0.35638E-01    0.16126E-01    0.12529E+00
   181    0.47904E+01    0.34734E-01    0.15832E-01    0.13092E+00
   182    0.48797E+01    0.33846E-01    0.15552E-01    0.13587E+00
   183    0.49742E+01    0.32977E-01    0.15285E-01    0.14016E+00
   184    0.50733E+01    0.32125E-01    0.15030E-01    0.14383E+00
   185    0.51764E+01    0.31291E-01    0.14788E-01    0.14688E+00
   186    0.52830E+01    0.30477E-01    0.14558E-01    0.14934E+00
   187    0.53923E+01    0.29682E-01    0.14340E-01    0.15124E+00
   188    0.55039E+01    0.28906E-01    0.14134E-01    0.15259E+00
   189    0.56170E+01    0.28150E-01    0.13939E-01    0.15343E+00
   190    0.57312E+01    0.27415E-01    0.13755E-01    0.15377E+00
   191    0.58457E+01    0.26701E-01    0.13583E-01    0.15364E+00
   192    0.59601E+01    0.26009E-01    0.13421E-01    0.15306E+00
   193    0.60737E+01    0.25338E-01    0.13269E-01    0.15205E+00
   194    0.61858E+01    0.24689E-01    0.13127E-01    0.15063E+00
   195    0.62960E+01    0.24063E-01    0.12996E-01    0.14883E+00
   196    0.64035E+01    0.23461E-01    0.12874E-01    0.14668E+00
   197    0.65079E+01    0.22881E-01    0.12762E-01    0.14419E+00
   198    0.66084E+01    0.22326E-01    0.12659E-01    0.14139E+00
   199    0.67046E+01    0.21795E-01    0.12565E-01    0.13830E+00
   200    0.67957E+01    0.21289E-01    0.12479E-01    0.13494E+00
   201    0.68813E+01    0.20808E-01    0.12402E-01    0.13133E+00
   202    0.69614E+01    0.20351E-01    0.12334E-01    0.12749E+00
   203    0.70361E+01    0.19919E-01    0.12273E-01    0.12343E+00
   204    0.71053E+01    0.19511E-01    0.12220E-01    0.11916E+00
   205    0.71693E+01    0.19126E-01    0.12174E-01    0.11469E+00
   206    0.72282E+01    0.18764E-01    0.12136E-01    0.11002E+00
   207    0.72818E+01    0.18424E-01    0.12104E-01    0.10518E+00
   208    0.73305E+01    0.18107E-01    0.12080E-01    0.10017E+00
   209    0.73742E+01    0.17810E-01    0.12061E-01    0.95000E-01
   210    0.74130E+01    0.17534E-01    0.12049E-01    0.89682E-01
   211    0.74471E+01    0.17279E-01    0.12043E-01    0.84228E-01
   212    0.74764E+01    0.17044E-01    0.12042E-01    0.78648E-01
   213    0.75011E+01    0.16829E-01    0.12047E-01    0.72953E-01
   214    0.75213E+01    0.16632E-01    0.12056E-01    0.67153E-01
   215    0.75370E+01    0.16454E-01    0.12071E-01    0.61260E-01
   216    0.75483E+01    0.16294E-01    0.12090E-01    0.55283E-01
   217    0.75554E+01    0.16151E-01    0.12114E-01    0.49234E-01
   218    0.75582E+01    0.16025E-01    0.12141E-01    0.43123E-01
   219    0.75569E+01    0.15916E-01    0.12173E-01    0.36962E-01
   220    0.75515E+01    0.15824E-01    0.12208E-01    0.30760E-01
   221    0.75422E+01    0.15747E-01    0.12246E-01    0.24528E-01
   222    0.75290E+01    0.15685E-01    0.12288E-01    0.18278E-01
   223    0.75120E+01    0.15637E-01    0.12332E-01    0.12020E-01
   224    0.74912E+01    0.15604E-01    0.12378E-01    0.57644E-02
   225    0.74669E+01    0.15585E-01    0.12427E-01   -0.47789E-03
   226    0.74389E+01    0.15578E-01    0.12478E-01   -0.66961E-02
   227    0.74075E+01    0.15585E-01    0.12531E-01   -0.12879E-01
   228    0.73727E+01    0.15604E-01    0.12585E-01   -0.19017E-01
   229    0.73346E+01    0.15634E-01    0.12641E-01   -0.25099E-01
   230    0.72933E+01    0.15676E-01    0.12697E-01   -0.31114E-01
   231    0.72488E+01    0.15729E-01    0.12754E-01   -0.37051E-01
   232    0.72013E+01    0.15792E-01    0.12812E-01   -0.42899E-01
   233    0.71507E+01    0.15865E-01    0.12870E-01   -0.48649E-01
   234    0.70973E+01    0.15948E-01    0.12927E-01   -0.54289E-01
   235    0.70411E+01    0.16039E-01    0.12985E-01   -0.59808E-01
   236    0.69821E+01    0.16139E-01    0.13042E-01   -0.65196E-01
   237    0.69205E+01    0.16247E-01    0.13097E-01   -0.70442E-01
   238    0.68563E+01    0.16362E-01    0.13152E-01   -0.75535E-01
   239    0.67896E+01    0.16484E-01    0.13206E-01   -0.80465E-01
   240    0.67205E+01    0.16613E-01    0.13258E-01   -0.85221E-01
   241    0.66491E+01    0.16747E-01    0.13308E-01   -0.89792E-01
   242    0.65754E+01    0.16888E-01    0.13356E-01   -0.94168E-01
   243    0.64996E+01    0.17033E-01    0.13401E-01   -0.98337E-01
   244    0.64217E+01    0.17183E-01    0.13444E-01   -0.10229E+00
   245    0.63418E+01    0.17337E-01    0.13484E-01   -0.10601E+00
   246    0.62600E+01    0.17495E-01    0.13521E-01   -0.10950E+00
   247    0.61763E+01    0.17656E-01    0.13554E-01   -0.11274E+00
   248    0.60909E+01    0.17819E-01    0.13584E-01   -0.11571E+00
   249    0.60039E+01    0.17985E-01    0.13610E-01   -0.11842E+00
   250    0.59153E+01    0.18152E-01    0.13631E-01   -0.12085E+00
   251    0.58251E+01    0.18321E-01    0.13648E-01   -0.12298E+00
   252    0.57336E+01    0.18491E-01    0.13661E-01   -0.12483E+00
   253    0.56407E+01    0.18661E-01    0.13670E-01   -0.12641E+00
   254    0.55467E+01    0.18832E-01    0.13674E-01   -0.12771E+00
   255    0.54515E+01    0.19004E-01    0.13674E-01   -0.12875E+00
   256    0.53553E+01    0.19175E-01    0.13670E-01   -0.12953E+00
   257    0.52582E+01    0.19346E-01    0.13662E-01   -0.13006E+00
   258    0.51603E+01    0.19516E-01    0.13651E-01   -0.13035E+00
   259    0.50617E+01    0.19686E-01    0.13635E-01   -0.13040E+00
   260    0.49624E+01    0.19854E-01    0.13616E-01   -0.13023E+00
   261    0.48626E+01    0.20022E-01    0.13593E-01   -0.12983E+00
   262    0.47624E+01    0.20188E-01    0.13567E-01   -0.12922E+00
   263    0.46619E+01    0.20352E-01    0.13537E-01   -0.12840E+00
   264    0.45612E+01    0.20514E-01    0.13504E-01   -0.12738E+00
   265    0.44603E+01    0.20674E-01    0.13467E-01   -0.12617E+00
   266    0.43594E+01    0.20832E-01    0.13428E-01   -0.12477E+00
   267    0.42585E+01    0.20987E-01    0.13385E-01   -0.12319E+00
   268    0.41578E+01    0.21138E-01    0.13339E-01   -0.12144E+00
   269    0.40574E+01    0.21287E-01    0.13291E-01   -0.11953E+00
   270    0.39574E+01    0.21432E-01    0.13239E-01   -0.11745E+00
   271    0.38577E+01    0.21573E-01    0.13185E-01   -0.11523E+00
   272    0.37587E+01    0.21711E-01    0.13128E-01   -0.11286E+00
   273    0.36603E+01    0.21844E-01    0.13069E-01   -0.11035E+00
   274    0.35627E+01    0.21973E-01    0.13006E-01   -0.10772E+00
   275    0.34659E+01    0.22097E-01    0.12942E-01   -0.10496E+00
   276    0.33700E+01    0.22216E-01    0.12875E-01   -0.10208E+00
   277    0.32752E+01    0.22329E-01    0.12806E-01   -0.99095E-01
   278    0.31816E+01    0.22438E-01    0.12735E-01   -0.96008E-01
   279    0.30892E+01    0.22540E-01    0.12662E-01   -0.92827E-01
   280    0.29981E+01    0.22637E-01    0.12586E-01   -0.89558E-01
   281    0.29085E+01    0.22728E-01    0.12509E-01   -0.86208E-01
   282    0.28204E+01    0.22812E-01    0.12430E-01   -0.82784E-01
   283    0.27339E+01    0.22889E-01    0.12349E-01   -0.79293E-01
   284    0.26492E+01    0.22959E-01    0.12267E-01   -0.75743E-01
   285    0.25663E+01    0.23022E-01    0.12182E-01   -0.72140E-01
   286    0.24853E+01    0.23078E-01    0.12097E-01   -0.68492E-01
   287    0.24063E+01    0.23126E-01    0.12010E-01   -0.64805E-01
   288    0.23295E+01    0.23166E-01    0.11922E-01   -0.61086E-01
   289    0.22549E+01    0.23198E-01    0.11832E-01   -0.57344E-01
   290    0.21826E+01    0.23222E-01    0.11741E-01   -0.53583E-01
   291    0.21128E+01    0.23236E-01    0.11650E-01   -0.49812E-01
   292    0.20454E+01    0.23242E-01    0.11557E-01   -0.46038E-01
   293    0.19807E+01    0.23239E-01    0.11463E-01   -0.42268E-01
   294    0.19187E+01    0.23226E-01    0.11369E-01   -0.38508E-01
   295    0.18595E+01    0.23204E-01    0.11274E-01   -0.34766E-01
   296    0.18032E+01    0.23171E-01    0.11178E-01   -0.31049E-01
   297    0.17499E+01    0.23129E-01    0.11082E-01   -0.27364E-01
   298    0.16997E+01    0.23076E-01    0.10985E-01   -0.23718E-01
   299    0.16527E+01    0.23012E-01    0.10887E-01   -0.20117E-01
   300    0.16091E+01    0.22938E-01    0.10790E-01   -0.16570E-01
   301    0.15688E+01    0.22852E-01    0.10692E-01   -0.13082E-01
   302    0.15318E+01    0.22756E-01    0.10594E-01   -0.96540E-02
   303    0.14980E+01    0.22649E-01    0.10496E-01   -0.62881E-02
   304    0.14673E+01    0.22532E-01    0.10398E-01   -0.29846E-02
   305    0.14397E+01    0.22405E-01    0.10300E-01    0.25554E-03
   306    0.14150E+01    0.22269E-01    0.10202E-01    0.34316E-02
   307    0.13933E+01    0.22124E-01    0.10104E-01    0.65427E-02
   308    0.13742E+01    0.21970E-01    0.10006E-01    0.95880E-02
   309    0.13579E+01    0.21808E-01    0.99090E-02    0.12567E-01
   310    0.13442E+01    0.21637E-01    0.98118E-02    0.15478E-01
   311    0.13329E+01    0.21459E-01    0.97150E-02    0.18321E-01
   312    0.13241E+01    0.21274E-01    0.96186E-02    0.21095E-01
   313    0.13176E+01    0.21082E-01    0.95226E-02    0.23799E-01
   314    0.13134E+01    0.20883E-01    0.94272E-02    0.26433E-01
   315    0.13113E+01    0.20678E-01    0.93323E-02    0.28995E-01
   316    0.13112E+01    0.20467E-01    0.92381E-02    0.31485E-01
   317    0.13131E+01    0.20250E-01    0.91446E-02    0.33901E-01
   318    0.13170E+01    0.20029E-01    0.90518E-02    0.36244E-01
   319    0.13226E+01    0.19802E-01    0.89598E-02    0.38511E-01
   320    0.13299E+01    0.19571E-01    0.88687E-02    0.40703E-01
   321    0.13388E+01    0.19336E-01    0.87785E-02    0.42819E-01
   322    0.13492E+01    0.19097E-01    0.86893E-02    0.44858E-01
   323    0.13611E+01    0.18854E-01    0.86011E-02    0.46818E-01
   324    0.13743E+01    0.18608E-01    0.85140E-02    0.48699E-01
   325    0.13888E+01    0.18360E-01    0.84281E-02    0.50501E-01
   326    0.14044E+01    0.18109E-01    0.83433E-02    0.52222E-01
   327    0.14211E+01    0.17857E-01    0.82598E-02    0.53862E-01
   328    0.14389E+01    0.17602E-01    0.81777E-02    0.55420E-01
   329    0.14575E+01    0.17346E-01    0.80969E-02    0.56894E-01
   330    0.14769E+01    0.17089E-01    0.80175E-02    0.58285E-01
   331    0.14970E+01    0.16832E-01    0.79397E-02    0.59591E-01
   332    0.15178E+01    0.16574E-01    0.78634E-02    0.60812E-01
   333    0.15391E+01    0.16316E-01    0.77887E-02    0.61946E-01
   334    0.15609E+01    0.16059E-01    0.77156E-02    0.62994E-01
   335    0.15830E+01    0.15802E-01    0.76443E-02    0.63953E-01
   336    0.16054E+01    0.15547E-01    0.75747E-02    0.64824E-01
   337    0.16280E+01    0.15293E-01    0.75070E-02    0.65605E-01
   338    0.16507E+01    0.15041E-01    0.74411E-02    0.66295E-01
   339    0.16734E+01    0.14791E-01    0.73772E-02    0.66895E-01
   340    0.16960E+01    0.14543E-01    0.73153E-02    0.67402E-01
   341    0.17184E+01    0.14299E-01    0.72555E-02    0.67817E-01
   342    0.17406E+01    0.14057E-01    0.71978E-02    0.68137E-01
   343    0.17624E+01    0.13819E-01    0.71422E-02    0.68364E-01
   344    0.17838E+01    0.13585E-01    0.70889E-02    0.68495E-01
   345    0.18046E+01    0.13356E-01    0.70379E-02    0.68530E-01
   346    0.18249E+01    0.13131E-01    0.69892E-02    0.68468E-01
   347    0.18444E+01    0.12911E-01    0.69429E-02    0.68308E-01
   348    0.18631E+01    0.12696E-01    0.68990E-02    0.68049E-01
   349    0.18810E+01    0.12487E-01    0.68577E-02    0.67691E-01
   350    0.18978E+01    0.12283E-01    0.68190E-02    0.67233E-01
   351    0.19136E+01    0.12087E-01    0.67828E-02    0.66675E-01
   352    0.19284E+01    0.11896E-01    0.67492E-02    0.66019E-01
   353    0.19421E+01    0.11712E-01    0.67181E-02    0.65269E-01
   354    0.19548E+01    0.11534E-01    0.66894E-02    0.64430E-01
   355    0.19665E+01    0.11362E-01    0.66631E-02    0.63503E-01
   356    0.19772E+01    0.11196E-01    0.66390E-02    0.62494E-01
   357    0.19870E+01    0.11036E-01    0.66171E-02    0.61406E-01
   358    0.19957E+01    0.10883E-01    0.65973E-02    0.60243E-01
   359    0.20035E+01    0.10735E-01    0.65795E-02    0.59007E-01
   360    0.20103E+01    0.10593E-01    0.65637E-02    0.57703E-01
   361    0.20162E+01    0.10456E-01    0.65498E-02    0.56335E-01
   362    0.20212E+01    0.10326E-01    0.65377E-02    0.54906E-01
   363    0.20253E+01    0.10201E-01    0.65274E-02    0.53420E-01
   364    0.20285E+01    0.10082E-01    0.65188E-02    0.51880E-01
   365    0.20309E+01    0.99684E-02    0.65117E-02    0.50290E-01
   366    0.20323E+01    0.98604E-02    0.65062E-02    0.48654E-01
   367    0.20329E+01    0.97578E-02    0.65021E-02    0.46975E-01
   368    0.20327E+01    0.96606E-02    0.64994E-02    0.45257E-01
   369    0.20317E+01    0.95688E-02    0.64980E-02    0.43504E-01
   370    0.20298E+01    0.94823E-02    0.64979E-02    0.41719E-01
   371    0.20272E+01    0.94011E-02    0.64989E-02    0.39907E-01
   372    0.20238E+01    0.93250E-02    0.65009E-02    0.38069E-01
   373    0.20196E+01    0.92541E-02    0.65040E-02    0.36212E-01
   374    0.20147E+01    0.91882E-02    0.65081E-02    0.34337E-01
   375    0.20090E+01    0.91274E-02    0.65130E-02    0.32449E-01
   376    0.20026E+01    0.90715E-02    0.65187E-02    0.30551E-01
   377    0.19954E+01    0.90205E-02    0.65251E-02    0.28646E-01
   378    0.19876E+01    0.89744E-02    0.65322E-02    0.26740E-01
   379    0.19791E+01    0.89330E-02    0.65398E-02    0.24835E-01
   380    0.19699E+01    0.88964E-02    0.65479E-02    0.22934E-01
   381    0.19601E+01    0.88645E-02    0.65565E-02    0.21042E-01
   382    0.19496E+01    0.88372E-02    0.65654E-02    0.19162E-01
   383    0.19385E+01    0.88145E-02    0.65746E-02    0.17298E-01
   384    0.19267E+01    0.87963E-02    0.65840E-02    0.15454E-01
   385    0.19144E+01    0.87825E-02    0.65935E-02    0.13632E-01
   386    0.19015E+01    0.87732E-02    0.66031E-02    0.11838E-01
   387    0.18880E+01    0.87681E-02    0.66126E-02    0.10074E-01
   388    0.18739E+01    0.87674E-02    0.66221E-02    0.83436E-02
   389    0.18593E+01    0.87709E-02    0.66314E-02    0.66513E-02
   390    0.18441E+01    0.87786E-02    0.66405E-02    0.50004E-02
   391    0.18284E+01    0.87904E-02    0.66492E-02    0.33945E-02
   392    0.18122E+01    0.88063E-02    0.66576E-02    0.18373E-02
   393    0.17955E+01    0.88261E-02    0.66655E-02    0.33239E-03
