    36    0.11573E+04    0.39790E-01    0.19303E+01    0.64088E+07    0.18550E+05
    37    0.11747E+04    0.43683E-01    0.19035E+01    0.64123E+07    0.18132E+05
    38    0.11924E+04    0.47806E-01    0.18654E+01    0.64134E+07    0.17742E+05
    39    0.12106E+04    0.52168E-01    0.18170E+01    0.64121E+07    0.17375E+05
    40    0.12288E+04    0.56790E-01    0.17600E+01    0.64086E+07    0.17021E+05
    41    0.12473E+04    0.61694E-01    0.16952E+01    0.64030E+07    0.16674E+05
    42    0.12658E+04    0.66884E-01    0.16209E+01    0.63954E+07    0.16333E+05
    43    0.12844E+04    0.72358E-01    0.15350E+01    0.63859E+07    0.16000E+05
    44    0.13030E+04    0.78102E-01    0.14362E+01    0.63748E+07    0.15676E+05
    45    0.13220E+04    0.84109E-01    0.13233E+01    0.63621E+07    0.15363E+05
    46    0.13412E+04    0.90379E-01    0.11937E+01    0.63479E+07    0.15061E+05
    47    0.13606E+04    0.96913E-01    0.10490E+01    0.63324E+07    0.14769E+05
    48    0.13800E+04    0.10372E+00    0.89433E+00    0.63156E+07    0.14486E+05
    49    0.13996E+04    0.11079E+00    0.73447E+00    0.62976E+07    0.14209E+05
    50    0.14196E+04    0.11810E+00    0.56728E+00    0.62786E+07    0.13937E+05
    51    0.14398E+04    0.12563E+00    0.38892E+00    0.62585E+07    0.13668E+05
    52    0.14603E+04    0.13346E+00    0.19427E+00    0.62376E+07    0.13404E+05
    53    0.14809E+04    0.14174E+00   -0.20251E-01    0.62157E+07    0.13147E+05
    54    0.15013E+04    0.15044E+00   -0.25026E+00    0.61930E+07    0.12900E+05
    55    0.15219E+04    0.15956E+00   -0.49126E+00    0.61696E+07    0.12664E+05
    56    0.15429E+04    0.16894E+00   -0.74489E+00    0.61454E+07    0.12441E+05
    57    0.15641E+04    0.17847E+00   -0.10110E+01    0.61206E+07    0.12230E+05
    58    0.15857E+04    0.18816E+00   -0.12904E+01    0.60951E+07    0.12028E+05
    59    0.16073E+04    0.19806E+00   -0.15837E+01    0.60690E+07    0.11833E+05
    60    0.16292E+04    0.20822E+00   -0.18901E+01    0.60423E+07    0.11644E+05
    61    0.16515E+04    0.21873E+00   -0.22088E+01    0.60151E+07    0.11458E+05
    62    0.16737E+04    0.22958E+00   -0.25408E+01    0.59874E+07    0.11275E+05
    63    0.16960E+04    0.24073E+00   -0.28869E+01    0.59593E+07    0.11094E+05
    64    0.17188E+04    0.25219E+00   -0.32483E+01    0.59308E+07    0.10914E+05
    65    0.17415E+04    0.26394E+00   -0.36257E+01    0.59019E+07    0.10735E+05
    66    0.17646E+04    0.27591E+00   -0.40172E+01    0.58728E+07    0.10556E+05
    67    0.17878E+04    0.28809E+00   -0.44200E+01    0.58434E+07    0.10380E+05
    68    0.18115E+04    0.30053E+00   -0.48326E+01    0.58138E+07    0.10206E+05
    69    0.18353E+04    0.31318E+00   -0.52532E+01    0.57840E+07    0.10038E+05
    70    0.18595E+04    0.32609E+00   -0.56836E+01    0.57541E+07    0.98776E+04
    71    0.18838E+04    0.33925E+00   -0.61262E+01    0.57239E+07    0.97250E+04
    72    0.19083E+04    0.35262E+00   -0.65824E+01    0.56937E+07    0.95802E+04
    73    0.19329E+04    0.36618E+00   -0.70527E+01    0.56633E+07    0.94419E+04
    74    0.19577E+04    0.37991E+00   -0.75363E+01    0.56327E+07    0.93090E+04
    75    0.19829E+04    0.39382E+00   -0.80317E+01    0.56021E+07    0.91805E+04
    76    0.20083E+04    0.40792E+00   -0.85382E+01    0.55713E+07    0.90553E+04
    77    0.20341E+04    0.42219E+00   -0.90555E+01    0.55404E+07    0.89326E+04
    78    0.20602E+04    0.43666E+00   -0.95851E+01    0.55094E+07    0.88117E+04
    79    0.20866E+04    0.45127E+00   -0.10123E+02    0.54783E+07    0.86920E+04
    80    0.21132E+04    0.46604E+00   -0.10671E+02    0.54472E+07    0.85728E+04
    81    0.21400E+04    0.48090E+00   -0.11229E+02    0.54161E+07    0.84537E+04
    82    0.21670E+04    0.49588E+00   -0.11796E+02    0.53850E+07    0.83352E+04
    83    0.21943E+04    0.51096E+00   -0.12373E+02    0.53539E+07    0.82178E+04
    84    0.22218E+04    0.52612E+00   -0.12956E+02    0.53229E+07    0.81023E+04
    85    0.22494E+04    0.54135E+00   -0.13547E+02    0.52919E+07    0.79894E+04
    86    0.22773E+04    0.55666E+00   -0.14146E+02    0.52609E+07    0.78796E+04
    87    0.23056E+04    0.57201E+00   -0.14751E+02    0.52300E+07    0.77728E+04
    88    0.23338E+04    0.58742E+00   -0.15362E+02    0.51992E+07    0.76690E+04
    89    0.23625E+04    0.60287E+00   -0.15981E+02    0.51685E+07    0.75679E+04
    90    0.23913E+04    0.61834E+00   -0.16605E+02    0.51378E+07    0.74694E+04
    91    0.24203E+04    0.63380E+00   -0.17235E+02    0.51073E+07    0.73733E+04
    92    0.24496E+04    0.64924E+00   -0.17870E+02    0.50768E+07    0.72796E+04
    93    0.24792E+04    0.66466E+00   -0.18510E+02    0.50465E+07    0.71881E+04
    94    0.25088E+04    0.68002E+00   -0.19153E+02    0.50163E+07    0.70987E+04
    95    0.25387E+04    0.69532E+00   -0.19801E+02    0.49862E+07    0.70115E+04
    96    0.25687E+04    0.71054E+00   -0.20453E+02    0.49562E+07    0.69262E+04
    97    0.25991E+04    0.72567E+00   -0.21107E+02    0.49263E+07    0.68429E+04
    98    0.26297E+04    0.74071E+00   -0.21762E+02    0.48966E+07    0.67614E+04
    99    0.26604E+04    0.75561E+00   -0.22421E+02    0.48669E+07    0.66818E+04
   100    0.26914E+04    0.77037E+00   -0.23079E+02    0.48375E+07    0.66038E+04
   101    0.27225E+04    0.78506E+00   -0.23739E+02    0.48081E+07    0.65274E+04
   102    0.27542E+04    0.79953E+00   -0.24399E+02    0.47789E+07    0.64525E+04
   103    0.27857E+04    0.81384E+00   -0.25060E+02    0.47499E+07    0.63791E+04
   104    0.28176E+04    0.82801E+00   -0.25719E+02    0.47209E+07    0.63071E+04
   105    0.28495E+04    0.84195E+00   -0.26378E+02    0.46922E+07    0.62364E+04
   106    0.28818E+04    0.85574E+00   -0.27035E+02    0.46636E+07    0.61669E+04
   107    0.29139E+04    0.86924E+00   -0.27689E+02    0.46352E+07    0.60985E+04
   108    0.29464E+04    0.88251E+00   -0.28342E+02    0.46069E+07    0.60312E+04
   109    0.29791E+04    0.89548E+00   -0.28990E+02    0.45788E+07    0.59649E+04
   110    0.30119E+04    0.90815E+00   -0.29634E+02    0.45508E+07    0.58994E+04
   111    0.30448E+04    0.92060E+00   -0.30275E+02    0.45231E+07    0.58348E+04
   112    0.30779E+04    0.93275E+00   -0.30911E+02    0.44955E+07    0.57711E+04
   113    0.31112E+04    0.94460E+00   -0.31542E+02    0.44681E+07    0.57081E+04
   114    0.31446E+04    0.95608E+00   -0.32166E+02    0.44409E+07    0.56460E+04
   115    0.31782E+04    0.96733E+00   -0.32783E+02    0.44138E+07    0.55847E+04
   116    0.32119E+04    0.97814E+00   -0.33393E+02    0.43869E+07    0.55242E+04
   117    0.32458E+04    0.98857E+00   -0.33995E+02    0.43603E+07    0.54646E+04
   118    0.32799E+04    0.99877E+00   -0.34589E+02    0.43337E+07    0.54058E+04
   119    0.33140E+04    0.10086E+01   -0.35174E+02    0.43074E+07    0.53479E+04
   120    0.33483E+04    0.10179E+01   -0.35749E+02    0.42812E+07    0.52907E+04
   121    0.33825E+04    0.10270E+01   -0.36314E+02    0.42553E+07    0.52345E+04
   122    0.34168E+04    0.10355E+01   -0.36869E+02    0.42295E+07    0.51791E+04
   123    0.34512E+04    0.10436E+01   -0.37413E+02    0.42039E+07    0.51245E+04
   124    0.34857E+04    0.10514E+01   -0.37943E+02    0.41784E+07    0.50707E+04
   125    0.35201E+04    0.10586E+01   -0.38462E+02    0.41532E+07    0.50179E+04
   126    0.35547E+04    0.10655E+01   -0.38968E+02    0.41281E+07    0.49658E+04
   127    0.35892E+04    0.10719E+01   -0.39462E+02    0.41032E+07    0.49147E+04
   128    0.36237E+04    0.10779E+01   -0.39942E+02    0.40785E+07    0.48644E+04
   129    0.36583E+04    0.10834E+01   -0.40407E+02    0.40540E+07    0.48149E+04
   130    0.36929E+04    0.10883E+01   -0.40856E+02    0.40297E+07    0.47664E+04
   131    0.37275E+04    0.10929E+01   -0.41292E+02    0.40055E+07    0.47186E+04
   132    0.37621E+04    0.10969E+01   -0.41711E+02    0.39815E+07    0.46718E+04
   133    0.37966E+04    0.11005E+01   -0.42115E+02    0.39578E+07    0.46257E+04
   134    0.38312E+04    0.11036E+01   -0.42500E+02    0.39342E+07    0.45804E+04
   135    0.38657E+04    0.11062E+01   -0.42869E+02    0.39107E+07    0.45359E+04
   136    0.39001E+04    0.11082E+01   -0.43218E+02    0.38875E+07    0.44921E+04
   137    0.39345E+04    0.11099E+01   -0.43549E+02    0.38644E+07    0.44491E+04
   138    0.39688E+04    0.11110E+01   -0.43862E+02    0.38415E+07    0.44067E+04
   139    0.40028E+04    0.11117E+01   -0.44155E+02    0.38188E+07    0.43650E+04
   140    0.40370E+04    0.11118E+01   -0.44429E+02    0.37963E+07    0.43239E+04
   141    0.40709E+04    0.11113E+01   -0.44681E+02    0.37739E+07    0.42834E+04
   142    0.41048E+04    0.11105E+01   -0.44914E+02    0.37517E+07    0.42435E+04
   143    0.41387E+04    0.11092E+01   -0.45125E+02    0.37297E+07    0.42042E+04
   144    0.41723E+04    0.11073E+01   -0.45316E+02    0.37078E+07    0.41654E+04
   145    0.42058E+04    0.11051E+01   -0.45485E+02    0.36862E+07    0.41271E+04
   146    0.42393E+04    0.11022E+01   -0.45632E+02    0.36646E+07    0.40893E+04
   147    0.42725E+04    0.10990E+01   -0.45756E+02    0.36433E+07    0.40519E+04
   148    0.43055E+04    0.10953E+01   -0.45858E+02    0.36221E+07    0.40150E+04
   149    0.43385E+04    0.10911E+01   -0.45937E+02    0.36011E+07    0.39785E+04
   150    0.43712E+04    0.10865E+01   -0.45990E+02    0.35803E+07    0.39423E+04
   151    0.44037E+04    0.10815E+01   -0.46021E+02    0.35596E+07    0.39065E+04
   152    0.44360E+04    0.10760E+01   -0.46028E+02    0.35391E+07    0.38711E+04
   153    0.44681E+04    0.10701E+01   -0.46009E+02    0.35187E+07    0.38360E+04
   154    0.45000E+04    0.10638E+01   -0.45965E+02    0.34985E+07    0.38013E+04
   155    0.45317E+04    0.10571E+01   -0.45897E+02    0.34785E+07    0.37669E+04
   156    0.45630E+04    0.10500E+01   -0.45804E+02    0.34586E+07    0.37329E+04
   157    0.45942E+04    0.10426E+01   -0.45685E+02    0.34389E+07    0.36992E+04
   158    0.46251E+04    0.10349E+01   -0.45541E+02    0.34193E+07    0.36659E+04
   159    0.46557E+04    0.10267E+01   -0.45371E+02    0.33999E+07    0.36330E+04
   160    0.46861E+04    0.10182E+01   -0.45173E+02    0.33807E+07    0.36004E+04
   161    0.47163E+04    0.10095E+01   -0.44951E+02    0.33616E+07    0.35681E+04
   162    0.47462E+04    0.10004E+01   -0.44702E+02    0.33427E+07    0.35362E+04
   163    0.47759E+04    0.99104E+00   -0.44427E+02    0.33239E+07    0.35047E+04
   164    0.48052E+04    0.98142E+00   -0.44125E+02    0.33052E+07    0.34735E+04
   165    0.48343E+04    0.97150E+00   -0.43796E+02    0.32868E+07    0.34427E+04
   166    0.48631E+04    0.96143E+00   -0.43441E+02    0.32684E+07    0.34123E+04
   167    0.48917E+04    0.95098E+00   -0.43059E+02    0.32502E+07    0.33822E+04
   168    0.49198E+04    0.94053E+00   -0.42650E+02    0.32322E+07    0.33524E+04
   169    0.49476E+04    0.92978E+00   -0.42213E+02    0.32143E+07    0.33230E+04
   170    0.49751E+04    0.91895E+00   -0.41749E+02    0.31966E+07    0.32940E+04
   171    0.50022E+04    0.90805E+00   -0.41257E+02    0.31790E+07    0.32653E+04
   172    0.50288E+04    0.89699E+00   -0.40737E+02    0.31615E+07    0.32370E+04
   173    0.50550E+04    0.88578E+00   -0.40190E+02    0.31442E+07    0.32091E+04
   174    0.50809E+04    0.87471E+00   -0.39616E+02    0.31270E+07    0.31815E+04
   175    0.51064E+04    0.86349E+00   -0.39013E+02    0.31100E+07    0.31543E+04
   176    0.51313E+04    0.85235E+00   -0.38383E+02    0.30931E+07    0.31274E+04
   177    0.51559E+04    0.84120E+00   -0.37726E+02    0.30763E+07    0.31009E+04
   178    0.51800E+04    0.83027E+00   -0.37041E+02    0.30597E+07    0.30748E+04
   179    0.52036E+04    0.81927E+00   -0.36327E+02    0.30432E+07    0.30489E+04
   180    0.52269E+04    0.80841E+00   -0.35588E+02    0.30269E+07    0.30234E+04
   181    0.52497E+04    0.79771E+00   -0.34821E+02    0.30107E+07    0.29982E+04
   182    0.52720E+04    0.78722E+00   -0.34027E+02    0.29946E+07    0.29734E+04
   183    0.52938E+04    0.77689E+00   -0.33206E+02    0.29787E+07    0.29488E+04
   184    0.53152E+04    0.76678E+00   -0.32357E+02    0.29628E+07    0.29245E+04
   185    0.53361E+04    0.75704E+00   -0.31484E+02    0.29472E+07    0.29005E+04
   186    0.53562E+04    0.74753E+00   -0.30582E+02    0.29316E+07    0.28768E+04
   187    0.53762E+04    0.73840E+00   -0.29654E+02    0.29162E+07    0.28533E+04
   188    0.53956E+04    0.72963E+00   -0.28701E+02    0.29008E+07    0.28301E+04
   189    0.54144E+04    0.72126E+00   -0.27722E+02    0.28856E+07    0.28072E+04
   190    0.54330E+04    0.71333E+00   -0.26718E+02    0.28706E+07    0.27845E+04
   191    0.54507E+04    0.70588E+00   -0.25686E+02    0.28556E+07    0.27620E+04
   192    0.54681E+04    0.69892E+00   -0.24630E+02    0.28408E+07    0.27398E+04
   193    0.54848E+04    0.69251E+00   -0.23550E+02    0.28261E+07    0.27178E+04
   194    0.55012E+04    0.68666E+00   -0.22445E+02    0.28115E+07    0.26960E+04
   195    0.55169E+04    0.68142E+00   -0.21316E+02    0.27970E+07    0.26744E+04
   196    0.55321E+04    0.67683E+00   -0.20162E+02    0.27827E+07    0.26529E+04
   197    0.55468E+04    0.67293E+00   -0.18986E+02    0.27684E+07    0.26317E+04
   198    0.55610E+04    0.66975E+00   -0.17786E+02    0.27543E+07    0.26106E+04
   199    0.55746E+04    0.66731E+00   -0.16564E+02    0.27402E+07    0.25897E+04
   200    0.55877E+04    0.66566E+00   -0.15319E+02    0.27263E+07    0.25690E+04
   201    0.56002E+04    0.66485E+00   -0.14052E+02    0.27125E+07    0.25484E+04
   202    0.56122E+04    0.66488E+00   -0.12763E+02    0.26988E+07    0.25280E+04
   203    0.56236E+04    0.66583E+00   -0.11452E+02    0.26852E+07    0.25077E+04
   204    0.56343E+04    0.66771E+00   -0.10123E+02    0.26717E+07    0.24875E+04
   205    0.56445E+04    0.67057E+00   -0.87718E+01    0.26583E+07    0.24675E+04
   206    0.56540E+04    0.67444E+00   -0.74010E+01    0.26450E+07    0.24477E+04
   207    0.56630E+04    0.67935E+00   -0.60106E+01    0.26318E+07    0.24279E+04
   208    0.56712E+04    0.68535E+00   -0.46012E+01    0.26187E+07    0.24084E+04
   209    0.56788E+04    0.69246E+00   -0.31733E+01    0.26058E+07    0.23890E+04
   210    0.56858E+04    0.70074E+00   -0.17277E+01    0.25929E+07    0.23697E+04
   211    0.56922E+04    0.71021E+00   -0.26444E+00    0.25801E+07    0.23505E+04
   212    0.56979E+04    0.72091E+00    0.12155E+01    0.25674E+07    0.23315E+04
   213    0.57030E+04    0.73288E+00    0.27121E+01    0.25548E+07    0.23127E+04
   214    0.57075E+04    0.74612E+00    0.42242E+01    0.25423E+07    0.22940E+04
   215    0.57113E+04    0.76081E+00    0.57510E+01    0.25299E+07    0.22754E+04
   216    0.57145E+04    0.77678E+00    0.72931E+01    0.25176E+07    0.22569E+04
   217    0.57171E+04    0.79418E+00    0.88484E+01    0.25054E+07    0.22386E+04
   218    0.57191E+04    0.81300E+00    0.10417E+02    0.24933E+07    0.22204E+04
   219    0.57204E+04    0.83326E+00    0.12000E+02    0.24813E+07    0.22024E+04
   220    0.57212E+04    0.85509E+00    0.13593E+02    0.24694E+07    0.21845E+04
   221    0.57213E+04    0.87843E+00    0.15198E+02    0.24575E+07    0.21667E+04
   222    0.57208E+04    0.90343E+00    0.16814E+02    0.24458E+07    0.21491E+04
   223    0.57196E+04    0.93000E+00    0.18441E+02    0.24341E+07    0.21316E+04
   224    0.57179E+04    0.95816E+00    0.20076E+02    0.24225E+07    0.21142E+04
   225    0.57156E+04    0.98804E+00    0.21722E+02    0.24111E+07    0.20970E+04
   226    0.57126E+04    0.10197E+01    0.23374E+02    0.23997E+07    0.20799E+04
   227    0.57090E+04    0.10530E+01    0.25035E+02    0.23883E+07    0.20629E+04
   228    0.57048E+04    0.10881E+01    0.26702E+02    0.23771E+07    0.20460E+04
   229    0.57000E+04    0.11250E+01    0.28375E+02    0.23660E+07    0.20293E+04
   230    0.56945E+04    0.11637E+01    0.30054E+02    0.23549E+07    0.20127E+04
   231    0.56884E+04    0.12043E+01    0.31738E+02    0.23439E+07    0.19962E+04
   232    0.56817E+04    0.12466E+01    0.33426E+02    0.23330E+07    0.19798E+04
   233    0.56744E+04    0.12911E+01    0.35117E+02    0.23222E+07    0.19636E+04
   234    0.56663E+04    0.13374E+01    0.36810E+02    0.23115E+07    0.19475E+04
   235    0.56577E+04    0.13856E+01    0.38505E+02    0.23008E+07    0.19315E+04
   236    0.56485E+04    0.14358E+01    0.40202E+02    0.22902E+07    0.19157E+04
   237    0.56386E+04    0.14881E+01    0.41898E+02    0.22797E+07    0.18999E+04
   238    0.56281E+04    0.15425E+01    0.43595E+02    0.22693E+07    0.18843E+04
   239    0.56171E+04    0.15988E+01    0.45291E+02    0.22589E+07    0.18688E+04
   240    0.56053E+04    0.16571E+01    0.46984E+02    0.22486E+07    0.18534E+04
   241    0.55930E+04    0.17177E+01    0.48675E+02    0.22384E+07    0.18381E+04
   242    0.55802E+04    0.17802E+01    0.50363E+02    0.22283E+07    0.18230E+04
   243    0.55667E+04    0.18450E+01    0.52046E+02    0.22182E+07    0.18080E+04
   244    0.55526E+04    0.19119E+01    0.53726E+02    0.22082E+07    0.17930E+04
   245    0.55380E+04    0.19809E+01    0.55399E+02    0.21983E+07    0.17782E+04
   246    0.55227E+04    0.20522E+01    0.57066E+02    0.21884E+07    0.17635E+04
   247    0.55070E+04    0.21256E+01    0.58726E+02    0.21787E+07    0.17490E+04
   248    0.54906E+04    0.22014E+01    0.60379E+02    0.21689E+07    0.17345E+04
   249    0.54738E+04    0.22792E+01    0.62024E+02    0.21593E+07    0.17201E+04
   250    0.54563E+04    0.23594E+01    0.63658E+02    0.21497E+07    0.17059E+04
   251    0.54384E+04    0.24418E+01    0.65284E+02    0.21402E+07    0.16918E+04
   252    0.54198E+04    0.25264E+01    0.66899E+02    0.21307E+07    0.16777E+04
   253    0.54009E+04    0.26132E+01    0.68502E+02    0.21213E+07    0.16638E+04
   254    0.53814E+04    0.27024E+01    0.70093E+02    0.21120E+07    0.16500E+04
   255    0.53613E+04    0.27938E+01    0.71672E+02    0.21027E+07    0.16363E+04
   256    0.53408E+04    0.28876E+01    0.73239E+02    0.20935E+07    0.16227E+04
   257    0.53198E+04    0.29834E+01    0.74786E+02    0.20844E+07    0.16092E+04
   258    0.52983E+04    0.30817E+01    0.76325E+02    0.20753E+07    0.15958E+04
   259    0.52763E+04    0.31822E+01    0.77842E+02    0.20663E+07    0.15825E+04
   260    0.52540E+04    0.32850E+01    0.79351E+02    0.20573E+07    0.15693E+04
   261    0.52311E+04    0.33899E+01    0.80830E+02    0.20484E+07    0.15563E+04
   262    0.52076E+04    0.34973E+01    0.82301E+02    0.20396E+07    0.15433E+04
   263    0.51840E+04    0.36069E+01    0.83758E+02    0.20308E+07    0.15304E+04
   264    0.51598E+04    0.37187E+01    0.85191E+02    0.20221E+07    0.15176E+04
   265    0.51351E+04    0.38327E+01    0.86595E+02    0.20134E+07    0.15049E+04
   266    0.51100E+04    0.39492E+01    0.87991E+02    0.20048E+07    0.14923E+04
   267    0.50845E+04    0.40676E+01    0.89358E+02    0.19962E+07    0.14798E+04
   268    0.50585E+04    0.41885E+01    0.90709E+02    0.19877E+07    0.14674E+04
   269    0.50320E+04    0.43115E+01    0.92037E+02    0.19793E+07    0.14551E+04
   270    0.50053E+04    0.44367E+01    0.93343E+02    0.19709E+07    0.14428E+04
   271    0.49781E+04    0.45640E+01    0.94626E+02    0.19626E+07    0.14307E+04
   272    0.49507E+04    0.46937E+01    0.95879E+02    0.19543E+07    0.14186E+04
   273    0.49228E+04    0.48252E+01    0.97117E+02    0.19461E+07    0.14067E+04
   274    0.48946E+04    0.49591E+01    0.98318E+02    0.19379E+07    0.13948E+04
   275    0.48661E+04    0.50949E+01    0.99503E+02    0.19298E+07    0.13830E+04
   276    0.48373E+04    0.52329E+01    0.10065E+03    0.19218E+07    0.13713E+04
   277    0.48080E+04    0.53729E+01    0.10178E+03    0.19137E+07    0.13597E+04
   278    0.47785E+04    0.55150E+01    0.10288E+03    0.19058E+07    0.13482E+04
   279    0.47487E+04    0.56590E+01    0.10394E+03    0.18979E+07    0.13368E+04
   280    0.47187E+04    0.58050E+01    0.10499E+03    0.18900E+07    0.13254E+04
   281    0.46884E+04    0.59531E+01    0.10600E+03    0.18822E+07    0.13141E+04
   282    0.46577E+04    0.61029E+01    0.10699E+03    0.18745E+07    0.13029E+04
   283    0.46269E+04    0.62546E+01    0.10794E+03    0.18668E+07    0.12918E+04
   284    0.45958E+04    0.64082E+01    0.10886E+03    0.18591E+07    0.12808E+04
   285    0.45645E+04    0.65638E+01    0.10975E+03    0.18515E+07    0.12698E+04
   286    0.45328E+04    0.67210E+01    0.11060E+03    0.18439E+07    0.12589E+04
   287    0.45010E+04    0.68800E+01    0.11144E+03    0.18364E+07    0.12481E+04
   288    0.44690E+04    0.70408E+01    0.11223E+03    0.18289E+07    0.12374E+04
   289    0.44368E+04    0.72032E+01    0.11299E+03    0.18215E+07    0.12267E+04
   290    0.44044E+04    0.73671E+01    0.11372E+03    0.18141E+07    0.12161E+04
   291    0.43719E+04    0.75333E+01    0.11441E+03    0.18068E+07    0.12056E+04
   292    0.43389E+04    0.77006E+01    0.11508E+03    0.17995E+07    0.11952E+04
   293    0.43060E+04    0.78687E+01    0.11570E+03    0.17923E+07    0.11848E+04
   294    0.42729E+04    0.80391E+01    0.11629E+03    0.17851E+07    0.11745E+04
   295    0.42398E+04    0.82103E+01    0.11684E+03    0.17779E+07    0.11643E+04
   296    0.42065E+04    0.83836E+01    0.11737E+03    0.17708E+07    0.11541E+04
   297    0.41730E+04    0.85571E+01    0.11786E+03    0.17637E+07    0.11440E+04
   298    0.41394E+04    0.87328E+01    0.11830E+03    0.17567E+07    0.11340E+04
   299    0.41057E+04    0.89100E+01    0.11871E+03    0.17497E+07    0.11240E+04
   300    0.40719E+04    0.90872E+01    0.11908E+03    0.17428E+07    0.11141E+04
   301    0.40380E+04    0.92659E+01    0.11942E+03    0.17359E+07    0.11043E+04
   302    0.40041E+04    0.94455E+01    0.11973E+03    0.17290E+07    0.10945E+04
   303    0.39702E+04    0.96265E+01    0.12000E+03    0.17222E+07    0.10848E+04
   304    0.39361E+04    0.98090E+01    0.12022E+03    0.17154E+07    0.10751E+04
   305    0.39021E+04    0.99916E+01    0.12040E+03    0.17086E+07    0.10655E+04
   306    0.38680E+04    0.10175E+02    0.12056E+03    0.17019E+07    0.10560E+04
   307    0.38339E+04    0.10359E+02    0.12066E+03    0.16952E+07    0.10465E+04
   308    0.37997E+04    0.10545E+02    0.12074E+03    0.16886E+07    0.10371E+04
   309    0.37657E+04    0.10731E+02    0.12077E+03    0.16820E+07    0.10278E+04
   310    0.37316E+04    0.10917E+02    0.12077E+03    0.16754E+07    0.10185E+04
   311    0.36976E+04    0.11105E+02    0.12073E+03    0.16689E+07    0.10093E+04
   312    0.36636E+04    0.11292E+02    0.12065E+03    0.16624E+07    0.10002E+04
   313    0.36296E+04    0.11480E+02    0.12053E+03    0.16560E+07    0.99111E+03
   314    0.35958E+04    0.11668E+02    0.12038E+03    0.16496E+07    0.98210E+03
   315    0.35620E+04    0.11856E+02    0.12018E+03    0.16432E+07    0.97315E+03
   316    0.35282E+04    0.12045E+02    0.11995E+03    0.16369E+07    0.96426E+03
   317    0.34946E+04    0.12233E+02    0.11968E+03    0.16306E+07    0.95544E+03
   318    0.34610E+04    0.12422E+02    0.11937E+03    0.16243E+07    0.94668E+03
   319    0.34275E+04    0.12611E+02    0.11902E+03    0.16181E+07    0.93799E+03
   320    0.33943E+04    0.12800E+02    0.11864E+03    0.16119E+07    0.92937E+03
   321    0.33611E+04    0.12989E+02    0.11822E+03    0.16057E+07    0.92080E+03
   322    0.33280E+04    0.13177E+02    0.11776E+03    0.15996E+07    0.91231E+03
