    92    0.24585E+04    0.62001E+00   -0.17658E+02
    93    0.24890E+04    0.63491E+00   -0.18287E+02
    94    0.25197E+04    0.64977E+00   -0.18921E+02
    95    0.25507E+04    0.66459E+00   -0.19558E+02
    96    0.25818E+04    0.67934E+00   -0.20199E+02
    97    0.26132E+04    0.69401E+00   -0.20843E+02
    98    0.26448E+04    0.70859E+00   -0.21488E+02
    99    0.26766E+04    0.72307E+00   -0.22136E+02
   100    0.27086E+04    0.73742E+00   -0.22785E+02
   101    0.27408E+04    0.75165E+00   -0.23434E+02
   102    0.27732E+04    0.76572E+00   -0.24084E+02
   103    0.28058E+04    0.77963E+00   -0.24734E+02
   104    0.28386E+04    0.79336E+00   -0.25383E+02
   105    0.28716E+04    0.80691E+00   -0.26031E+02
   106    0.29047E+04    0.82025E+00   -0.26677E+02
   107    0.29381E+04    0.83337E+00   -0.27320E+02
   108    0.29716E+04    0.84625E+00   -0.27961E+02
   109    0.30054E+04    0.85889E+00   -0.28599E+02
   110    0.30392E+04    0.87127E+00   -0.29233E+02
   111    0.30733E+04    0.88337E+00   -0.29863E+02
   112    0.31075E+04    0.89519E+00   -0.30488E+02
   113    0.31419E+04    0.90672E+00   -0.31107E+02
   114    0.31764E+04    0.91794E+00   -0.31721E+02
   115    0.32111E+04    0.92884E+00   -0.32328E+02
   116    0.32458E+04    0.93942E+00   -0.32929E+02
   117    0.32807E+04    0.94967E+00   -0.33521E+02
   118    0.33158E+04    0.95957E+00   -0.34106E+02
   119    0.33509E+04    0.96911E+00   -0.34682E+02
   120    0.33861E+04    0.97830E+00   -0.35248E+02
   121    0.34214E+04    0.98710E+00   -0.35805E+02
   122    0.34568E+04    0.99553E+00   -0.36352E+02
   123    0.34923E+04    0.10036E+01   -0.36887E+02
   124    0.35278E+04    0.10112E+01   -0.37412E+02
   125    0.35634E+04    0.10184E+01   -0.37924E+02
   126    0.35991E+04    0.10252E+01   -0.38423E+02
   127    0.36348E+04    0.10315E+01   -0.38910E+02
   128    0.36705E+04    0.10375E+01   -0.39383E+02
   129    0.37063E+04    0.10429E+01   -0.39841E+02
   130    0.37421E+04    0.10479E+01   -0.40285E+02
   131    0.37778E+04    0.10524E+01   -0.40713E+02
   132    0.38136E+04    0.10565E+01   -0.41126E+02
   133    0.38494E+04    0.10601E+01   -0.41523E+02
   134    0.38852E+04    0.10632E+01   -0.41902E+02
   135    0.39209E+04    0.10658E+01   -0.42265E+02
   136    0.39566E+04    0.10680E+01   -0.42610E+02
   137    0.39923E+04    0.10697E+01   -0.42937E+02
   138    0.40279E+04    0.10709E+01   -0.43245E+02
   139    0.40634E+04    0.10717E+01   -0.43535E+02
   140    0.40989E+04    0.10720E+01   -0.43805E+02
   141    0.41342E+04    0.10718E+01   -0.44055E+02
   142    0.41695E+04    0.10712E+01   -0.44285E+02
   143    0.42047E+04    0.10701E+01   -0.44494E+02
   144    0.42397E+04    0.10686E+01   -0.44681E+02
   145    0.42747E+04    0.10666E+01   -0.44847E+02
   146    0.43095E+04    0.10641E+01   -0.44991E+02
   147    0.43441E+04    0.10612E+01   -0.45113E+02
   148    0.43786E+04    0.10578E+01   -0.45211E+02
   149    0.44130E+04    0.10539E+01   -0.45286E+02
   150    0.44471E+04    0.10496E+01   -0.45336E+02
   151    0.44811E+04    0.10448E+01   -0.45363E+02
   152    0.45149E+04    0.10396E+01   -0.45364E+02
   153    0.45485E+04    0.10340E+01   -0.45342E+02
   154    0.45818E+04    0.10280E+01   -0.45294E+02
   155    0.46150E+04    0.10216E+01   -0.45221E+02
   156    0.46479E+04    0.10148E+01   -0.45123E+02
   157    0.46806E+04    0.10077E+01   -0.44999E+02
   158    0.47130E+04    0.10002E+01   -0.44850E+02
   159    0.47452E+04    0.99239E+00   -0.44676E+02
   160    0.47771E+04    0.98431E+00   -0.44475E+02
   161    0.48087E+04    0.97594E+00   -0.44249E+02
   162    0.48400E+04    0.96730E+00   -0.43997E+02
   163    0.48710E+04    0.95842E+00   -0.43718E+02
   164    0.49018E+04    0.94930E+00   -0.43412E+02
   165    0.49322E+04    0.93997E+00   -0.43081E+02
   166    0.49622E+04    0.93045E+00   -0.42722E+02
   167    0.49920E+04    0.92075E+00   -0.42337E+02
   168    0.50214E+04    0.91089E+00   -0.41924E+02
   169    0.50504E+04    0.90089E+00   -0.41484E+02
   170    0.50791E+04    0.89076E+00   -0.41017E+02
   171    0.51074E+04    0.88052E+00   -0.40523E+02
   172    0.51353E+04    0.87019E+00   -0.40000E+02
   173    0.51628E+04    0.85979E+00   -0.39450E+02
   174    0.51899E+04    0.84933E+00   -0.38872E+02
   175    0.52166E+04    0.83884E+00   -0.38266E+02
   176    0.52429E+04    0.82832E+00   -0.37631E+02
   177    0.52688E+04    0.81782E+00   -0.36969E+02
   178    0.52942E+04    0.80737E+00   -0.36278E+02
   179    0.53191E+04    0.79700E+00   -0.35560E+02
   180    0.53436E+04    0.78676E+00   -0.34814E+02
   181    0.53677E+04    0.77667E+00   -0.34040E+02
   182    0.53912E+04    0.76677E+00   -0.33239E+02
   183    0.54143E+04    0.75709E+00   -0.32411E+02
   184    0.54369E+04    0.74768E+00   -0.31556E+02
   185    0.54590E+04    0.73857E+00   -0.30674E+02
   186    0.54806E+04    0.72978E+00   -0.29765E+02
   187    0.55017E+04    0.72137E+00   -0.28830E+02
   188    0.55223E+04    0.71336E+00   -0.27868E+02
   189    0.55423E+04    0.70578E+00   -0.26880E+02
   190    0.55618E+04    0.69868E+00   -0.25866E+02
   191    0.55807E+04    0.69209E+00   -0.24827E+02
   192    0.55991E+04    0.68604E+00   -0.23761E+02
   193    0.56169E+04    0.68057E+00   -0.22670E+02
   194    0.56342E+04    0.67572E+00   -0.21553E+02
   195    0.56509E+04    0.67152E+00   -0.20411E+02
   196    0.56669E+04    0.66800E+00   -0.19244E+02
   197    0.56824E+04    0.66520E+00   -0.18052E+02
   198    0.56973E+04    0.66316E+00   -0.16836E+02
   199    0.57116E+04    0.66191E+00   -0.15594E+02
   200    0.57252E+04    0.66149E+00   -0.14328E+02
   201    0.57383E+04    0.66193E+00   -0.13038E+02
   202    0.57507E+04    0.66327E+00   -0.11724E+02
   203    0.57624E+04    0.66553E+00   -0.10388E+02
   204    0.57736E+04    0.66875E+00   -0.90285E+01
   205    0.57841E+04    0.67297E+00   -0.76479E+01
   206    0.57939E+04    0.67821E+00   -0.62464E+01
   207    0.58032E+04    0.68451E+00   -0.48247E+01
   208    0.58118E+04    0.69190E+00   -0.33834E+01
   209    0.58198E+04    0.70042E+00   -0.19232E+01
   210    0.58272E+04    0.71010E+00   -0.44489E+00
   211    0.58340E+04    0.72097E+00    0.10510E+01
   212    0.58401E+04    0.73305E+00    0.25636E+01
   213    0.58457E+04    0.74640E+00    0.40924E+01
   214    0.58505E+04    0.76103E+00    0.56367E+01
   215    0.58548E+04    0.77699E+00    0.71957E+01
   216    0.58585E+04    0.79430E+00    0.87688E+01
   217    0.58615E+04    0.81300E+00    0.10355E+02
   218    0.58639E+04    0.83312E+00    0.11955E+02
   219    0.58657E+04    0.85469E+00    0.13566E+02
   220    0.58669E+04    0.87774E+00    0.15189E+02
   221    0.58675E+04    0.90232E+00    0.16822E+02
   222    0.58675E+04    0.92844E+00    0.18465E+02
   223    0.58668E+04    0.95615E+00    0.20118E+02
   224    0.58655E+04    0.98548E+00    0.21779E+02
   225    0.58636E+04    0.10165E+01    0.23449E+02
   226    0.58611E+04    0.10491E+01    0.25125E+02
   227    0.58580E+04    0.10835E+01    0.26808E+02
   228    0.58543E+04    0.11196E+01    0.28497E+02
   229    0.58499E+04    0.11575E+01    0.30191E+02
   230    0.58450E+04    0.11972E+01    0.31890E+02
   231    0.58394E+04    0.12388E+01    0.33593E+02
   232    0.58333E+04    0.12823E+01    0.35299E+02
   233    0.58265E+04    0.13276E+01    0.37007E+02
   234    0.58191E+04    0.13749E+01    0.38717E+02
   235    0.58111E+04    0.14242E+01    0.40429E+02
   236    0.58025E+04    0.14755E+01    0.42140E+02
   237    0.57933E+04    0.15288E+01    0.43852E+02
   238    0.57835E+04    0.15842E+01    0.45562E+02
   239    0.57731E+04    0.16417E+01    0.47271E+02
   240    0.57621E+04    0.17014E+01    0.48978E+02
   241    0.57504E+04    0.17632E+01    0.50682E+02
   242    0.57382E+04    0.18273E+01    0.52382E+02
   243    0.57254E+04    0.18936E+01    0.54078E+02
   244    0.57120E+04    0.19621E+01    0.55768E+02
   245    0.56979E+04    0.20330E+01    0.57454E+02
   246    0.56833E+04    0.21062E+01    0.59132E+02
   247    0.56681E+04    0.21818E+01    0.60804E+02
   248    0.56523E+04    0.22598E+01    0.62468E+02
   249    0.56358E+04    0.23402E+01    0.64123E+02
   250    0.56188E+04    0.24231E+01    0.65770E+02
   251    0.56012E+04    0.25085E+01    0.67407E+02
   252    0.55830E+04    0.25963E+01    0.69033E+02
   253    0.55642E+04    0.26866E+01    0.70648E+02
   254    0.55449E+04    0.27794E+01    0.72252E+02
   255    0.55250E+04    0.28746E+01    0.73843E+02
   256    0.55045E+04    0.29721E+01    0.75421E+02
   257    0.54836E+04    0.30721E+01    0.76986E+02
   258    0.54620E+04    0.31743E+01    0.78536E+02
   259    0.54400E+04    0.32789E+01    0.80072E+02
   260    0.54175E+04    0.33858E+01    0.81593E+02
   261    0.53945E+04    0.34950E+01    0.83097E+02
   262    0.53710E+04    0.36065E+01    0.84584E+02
   263    0.53470E+04    0.37201E+01    0.86055E+02
   264    0.53226E+04    0.38360E+01    0.87507E+02
   265    0.52977E+04    0.39541E+01    0.88941E+02
   266    0.52723E+04    0.40743E+01    0.90355E+02
   267    0.52465E+04    0.41967E+01    0.91750E+02
   268    0.52203E+04    0.43212E+01    0.93124E+02
   269    0.51937E+04    0.44478E+01    0.94477E+02
   270    0.51667E+04    0.45765E+01    0.95808E+02
   271    0.51393E+04    0.47073E+01    0.97117E+02
   272    0.51115E+04    0.48400E+01    0.98403E+02
   273    0.50834E+04    0.49748E+01    0.99666E+02
   274    0.50549E+04    0.51116E+01    0.10090E+03
   275    0.50260E+04    0.52503E+01    0.10212E+03
   276    0.49968E+04    0.53910E+01    0.10330E+03
   277    0.49672E+04    0.55336E+01    0.10447E+03
   278    0.49374E+04    0.56781E+01    0.10560E+03
   279    0.49072E+04    0.58244E+01    0.10671E+03
   280    0.48767E+04    0.59727E+01    0.10779E+03
   281    0.48460E+04    0.61227E+01    0.10884E+03
   282    0.48149E+04    0.62746E+01    0.10986E+03
   283    0.47836E+04    0.64282E+01    0.11085E+03
   284    0.47520E+04    0.65837E+01    0.11181E+03
   285    0.47202E+04    0.67408E+01    0.11274E+03
   286    0.46881E+04    0.68997E+01    0.11364E+03
   287    0.46559E+04    0.70602E+01    0.11451E+03
   288    0.46233E+04    0.72225E+01    0.11534E+03
   289    0.45906E+04    0.73864E+01    0.11614E+03
   290    0.45577E+04    0.75519E+01    0.11690E+03
   291    0.45246E+04    0.77190E+01    0.11763E+03
   292    0.44913E+04    0.78878E+01    0.11833E+03
   293    0.44579E+04    0.80580E+01    0.11898E+03
   294    0.44243E+04    0.82298E+01    0.11961E+03
   295    0.43905E+04    0.84032E+01    0.12019E+03
   296    0.43566E+04    0.85780E+01    0.12073E+03
   297    0.43226E+04    0.87543E+01    0.12124E+03
   298    0.42885E+04    0.89321E+01    0.12171E+03
   299    0.42542E+04    0.91112E+01    0.12214E+03
   300    0.42199E+04    0.92918E+01    0.12252E+03
   301    0.41855E+04    0.94738E+01    0.12287E+03
   302    0.41510E+04    0.96570E+01    0.12317E+03
   303    0.41164E+04    0.98415E+01    0.12344E+03
   304    0.40818E+04    0.10027E+02    0.12366E+03
   305    0.40472E+04    0.10214E+02    0.12384E+03
   306    0.40124E+04    0.10402E+02    0.12399E+03
   307    0.39777E+04    0.10590E+02    0.12409E+03
   308    0.39430E+04    0.10780E+02    0.12415E+03
   309    0.39082E+04    0.10970E+02    0.12417E+03
   310    0.38735E+04    0.11161E+02    0.12416E+03
   311    0.38387E+04    0.11353E+02    0.12410E+03
   312    0.38040E+04    0.11545E+02    0.12401E+03
   313    0.37693E+04    0.11737E+02    0.12387E+03
   314    0.37347E+04    0.11930E+02    0.12370E+03
   315    0.37001E+04    0.12124E+02    0.12349E+03
   316    0.36656E+04    0.12317E+02    0.12324E+03
   317    0.36311E+04    0.12511E+02    0.12296E+03
   318    0.35967E+04    0.12705E+02    0.12263E+03
   319    0.35624E+04    0.12898E+02    0.12227E+03
   320    0.35283E+04    0.13092E+02    0.12187E+03
   321    0.34942E+04    0.13286E+02    0.12143E+03
   322    0.34602E+04    0.13479E+02    0.12096E+03
   323    0.34264E+04    0.13672E+02    0.12045E+03
   324    0.33927E+04    0.13865E+02    0.11990E+03
   325    0.33592E+04    0.14057E+02    0.11931E+03
   326    0.33258E+04    0.14249E+02    0.11869E+03
   327    0.32926E+04    0.14440E+02    0.11804E+03
   328    0.32595E+04    0.14630E+02    0.11734E+03
   329    0.32267E+04    0.14820E+02    0.11661E+03
   330    0.31941E+04    0.15009E+02    0.11585E+03
   331    0.31616E+04    0.15197E+02    0.11505E+03
   332    0.31294E+04    0.15384E+02    0.11422E+03
   333    0.30974E+04    0.15570E+02    0.11335E+03
   334    0.30657E+04    0.15754E+02    0.11245E+03
   335    0.30342E+04    0.15938E+02    0.11151E+03
   336    0.30029E+04    0.16120E+02    0.11053E+03
   337    0.29719E+04    0.16301E+02    0.10953E+03
   338    0.29412E+04    0.16481E+02    0.10849E+03
   339    0.29108E+04    0.16659E+02    0.10741E+03
   340    0.28807E+04    0.16835E+02    0.10631E+03
   341    0.28509E+04    0.17010E+02    0.10516E+03
   342    0.28214E+04    0.17183E+02    0.10399E+03
   343    0.27922E+04    0.17354E+02    0.10278E+03
   344    0.27634E+04    0.17523E+02    0.10154E+03
   345    0.27349E+04    0.17690E+02    0.10027E+03
   346    0.27067E+04    0.17855E+02    0.98966E+02
   347    0.26790E+04    0.18018E+02    0.97629E+02
   348    0.26516E+04    0.18179E+02    0.96260E+02
   349    0.26246E+04    0.18338E+02    0.94860E+02
   350    0.25979E+04    0.18494E+02    0.93428E+02
   351    0.25717E+04    0.18648E+02    0.91965E+02
   352    0.25459E+04    0.18799E+02    0.90471E+02
   353    0.25205E+04    0.18948E+02    0.88948E+02
   354    0.24955E+04    0.19094E+02    0.87396E+02
   355    0.24709E+04    0.19238E+02    0.85816E+02
   356    0.24468E+04    0.19379E+02    0.84208E+02
   357    0.24230E+04    0.19517E+02    0.82575E+02
   358    0.23996E+04    0.19653E+02    0.80916E+02
   359    0.23767E+04    0.19786E+02    0.79232E+02
   360    0.23542E+04    0.19916E+02    0.77525E+02
   361    0.23321E+04    0.20043E+02    0.75795E+02
   362    0.23104E+04    0.20167E+02    0.74042E+02
   363    0.22891E+04    0.20288E+02    0.72269E+02
   364    0.22683E+04    0.20407E+02    0.70475E+02
   365    0.22479E+04    0.20522E+02    0.68661E+02
   366    0.22279E+04    0.20634E+02    0.66829E+02
   367    0.22083E+04    0.20743E+02    0.64979E+02
   368    0.21891E+04    0.20849E+02    0.63112E+02
   369    0.21704E+04    0.20952E+02    0.61229E+02
   370    0.21521E+04    0.21051E+02    0.59330E+02
   371    0.21342E+04    0.21148E+02    0.57417E+02
   372    0.21168E+04    0.21241E+02    0.55490E+02
   373    0.20998E+04    0.21330E+02    0.53550E+02
   374    0.20832E+04    0.21416E+02    0.51598E+02
   375    0.20671E+04    0.21499E+02    0.49636E+02
   376    0.20514E+04    0.21578E+02    0.47662E+02
   377    0.20361E+04    0.21654E+02    0.45680E+02
   378    0.20213E+04    0.21726E+02    0.43689E+02
   379    0.20069E+04    0.21794E+02    0.41689E+02
   380    0.19929E+04    0.21859E+02    0.39683E+02
   381    0.19794E+04    0.21920E+02    0.37671E+02
   382    0.19664E+04    0.21978E+02    0.35654E+02
   383    0.19537E+04    0.22031E+02    0.33632E+02
   384    0.19416E+04    0.22081E+02    0.31607E+02
   385    0.19298E+04    0.22127E+02    0.29579E+02
   386    0.19186E+04    0.22169E+02    0.27549E+02
   387    0.19077E+04    0.22207E+02    0.25518E+02
   388    0.18973E+04    0.22241E+02    0.23486E+02
   389    0.18874E+04    0.22271E+02    0.21456E+02
   390    0.18779E+04    0.22297E+02    0.19426E+02
   391    0.18689E+04    0.22319E+02    0.17399E+02
   392    0.18604E+04    0.22336E+02    0.15376E+02
   393    0.18522E+04    0.22349E+02    0.13356E+02
   394    0.18446E+04    0.22359E+02    0.11341E+02
   395    0.18374E+04    0.22363E+02    0.93316E+01
   396    0.18307E+04    0.22364E+02    0.73288E+01
   397    0.18244E+04    0.22360E+02    0.53334E+01
   398    0.18186E+04    0.22352E+02    0.33461E+01
   399    0.18132E+04    0.22339E+02    0.13679E+01
   400    0.18084E+04    0.22322E+02   -0.60051E+00
   401    0.18039E+04    0.22300E+02   -0.25582E+01
   402    0.18000E+04    0.22273E+02   -0.45046E+01
   403    0.17965E+04    0.22243E+02   -0.64391E+01
   404    0.17934E+04    0.22208E+02   -0.83611E+01
   405    0.17908E+04    0.22168E+02   -0.10270E+02
   406    0.17887E+04    0.22124E+02   -0.12165E+02
   407    0.17869E+04    0.22076E+02   -0.14046E+02
   408    0.17856E+04    0.22024E+02   -0.15913E+02
   409    0.17846E+04    0.21968E+02   -0.17763E+02
   410    0.17841E+04    0.21908E+02   -0.19598E+02
   411    0.17840E+04    0.21844E+02   -0.21416E+02
   412    0.17843E+04    0.21776E+02   -0.23217E+02
   413    0.17850E+04    0.21704E+02   -0.25000E+02
   414    0.17860E+04    0.21628E+02   -0.26764E+02
   415    0.17875E+04    0.21549E+02   -0.28510E+02
   416    0.17892E+04    0.21466E+02   -0.30236E+02
   417    0.17914E+04    0.21379E+02   -0.31942E+02
   418    0.17939E+04    0.21289E+02   -0.33627E+02
   419    0.17968E+04    0.21195E+02   -0.35290E+02
   420    0.18000E+04    0.21098E+02   -0.36932E+02
   421    0.18035E+04    0.20997E+02   -0.38551E+02
   422    0.18073E+04    0.20893E+02   -0.40147E+02
   423    0.18115E+04    0.20786E+02   -0.41719E+02
   424    0.18160E+04    0.20676E+02   -0.43267E+02
   425    0.18208E+04    0.20562E+02   -0.44790E+02
   426    0.18259E+04    0.20446E+02   -0.46288E+02
   427    0.18313E+04    0.20326E+02   -0.47759E+02
   428    0.18370E+04    0.20203E+02   -0.49204E+02
   429    0.18430E+04    0.20078E+02   -0.50621E+02
   430    0.18492E+04    0.19949E+02   -0.52010E+02
   431    0.18557E+04    0.19818E+02   -0.53371E+02
   432    0.18625E+04    0.19684E+02   -0.54703E+02
   433    0.18695E+04    0.19547E+02   -0.56005E+02
   434    0.18768E+04    0.19408E+02   -0.57277E+02
   435    0.18843E+04    0.19266E+02   -0.58519E+02
   436    0.18920E+04    0.19122E+02   -0.59728E+02
   437    0.19000E+04    0.18975E+02   -0.60906E+02
   438    0.19082E+04    0.18826E+02   -0.62051E+02
   439    0.19166E+04    0.18674E+02   -0.63163E+02
   440    0.19253E+04    0.18521E+02   -0.64241E+02
   441    0.19341E+04    0.18364E+02   -0.65284E+02
   442    0.19431E+04    0.18206E+02   -0.66293E+02
   443    0.19523E+04    0.18046E+02   -0.67266E+02
   444    0.19617E+04    0.17884E+02   -0.68203E+02
   445    0.19713E+04    0.17719E+02   -0.69103E+02
   446    0.19810E+04    0.17553E+02   -0.69966E+02
   447    0.19909E+04    0.17385E+02   -0.70790E+02
   448    0.20009E+04    0.17215E+02   -0.71576E+02
   449    0.20111E+04    0.17043E+02   -0.72324E+02
   450    0.20215E+04    0.16870E+02   -0.73031E+02
   451    0.20320E+04    0.16695E+02   -0.73698E+02
   452    0.20426E+04    0.16518E+02   -0.74325E+02
   453    0.20533E+04    0.16341E+02   -0.74912E+02
   454    0.20641E+04    0.16161E+02   -0.75460E+02
   455    0.20751E+04    0.15981E+02   -0.75969E+02
   456    0.20861E+04    0.15799E+02   -0.76439E+02
   457    0.20973E+04    0.15617E+02   -0.76870E+02
   458    0.21085E+04    0.15434E+02   -0.77262E+02
   459    0.21198E+04    0.15249E+02   -0.77617E+02
   460    0.21312E+04    0.15065E+02   -0.77934E+02
   461    0.21427E+04    0.14879E+02   -0.78213E+02
   462    0.21542E+04    0.14694E+02   -0.78455E+02
   463    0.21658E+04    0.14508E+02   -0.78660E+02
   464    0.21774E+04    0.14322E+02   -0.78829E+02
   465    0.21890E+04    0.14135E+02   -0.78961E+02
   466    0.22007E+04    0.13949E+02   -0.79057E+02
   467    0.22124E+04    0.13763E+02   -0.79117E+02
   468    0.22241E+04    0.13577E+02   -0.79142E+02
   469    0.22359E+04    0.13392E+02   -0.79131E+02
   470    0.22476E+04    0.13207E+02   -0.79086E+02
   471    0.22594E+04    0.13022E+02   -0.79005E+02
   472    0.22711E+04    0.12838E+02   -0.78891E+02
   473    0.22828E+04    0.12655E+02   -0.78742E+02
   474    0.22945E+04    0.12473E+02   -0.78559E+02
   475    0.23062E+04    0.12292E+02   -0.78343E+02
   476    0.23178E+04    0.12112E+02   -0.78093E+02
   477    0.23294E+04    0.11934E+02   -0.77811E+02
   478    0.23409E+04    0.11756E+02   -0.77496E+02
   479    0.23524E+04    0.11581E+02   -0.77148E+02
   480    0.23638E+04    0.11406E+02   -0.76768E+02
   481    0.23751E+04    0.11234E+02   -0.76356E+02
   482    0.23864E+04    0.11063E+02   -0.75913E+02
   483    0.23975E+04    0.10894E+02   -0.75438E+02
   484    0.24086E+04    0.10727E+02   -0.74933E+02
   485    0.24196E+04    0.10562E+02   -0.74396E+02
   486    0.24305E+04    0.10400E+02   -0.73829E+02
   487    0.24412E+04    0.10240E+02   -0.73232E+02
   488    0.24519E+04    0.10082E+02   -0.72605E+02
   489    0.24624E+04    0.99269E+01   -0.71948E+02
   490    0.24728E+04    0.97744E+01   -0.71262E+02
   491    0.24830E+04    0.96248E+01   -0.70547E+02
   492    0.24931E+04    0.94780E+01   -0.69804E+02
   493    0.25030E+04    0.93342E+01   -0.69031E+02
   494    0.25128E+04    0.91936E+01   -0.68231E+02
   495    0.25224E+04    0.90562E+01   -0.67402E+02
   496    0.25319E+04    0.89222E+01   -0.66546E+02
   497    0.25411E+04    0.87916E+01   -0.65663E+02
   498    0.25502E+04    0.86645E+01   -0.64752E+02
   499    0.25590E+04    0.85412E+01   -0.63815E+02
   500    0.25677E+04    0.84216E+01   -0.62851E+02
   501    0.25762E+04    0.83059E+01   -0.61860E+02
   502    0.25844E+04    0.81942E+01   -0.60845E+02
   503    0.25924E+04    0.80864E+01   -0.59805E+02
   504    0.26003E+04    0.79826E+01   -0.58741E+02
   505    0.26079E+04    0.78829E+01   -0.57654E+02
   506    0.26153E+04    0.77873E+01   -0.56545E+02
   507    0.26224E+04    0.76959E+01   -0.55415E+02
   508    0.26294E+04    0.76086E+01   -0.54265E+02
   509    0.26362E+04    0.75255E+01   -0.53094E+02
